,surface_type,liquid_type,diameter,height,fall_point_type,id,time,area,circumstance,circularity,finger_num,velocity,circle_radius
460,2,0,18,30,4,139,0.0278,1.4315688e-05,0.0184855452561378,0.5264505191683205,22.0,5.46,0.002136
461,2,0,18,30,4,140,0.028,1.4302152000000002e-05,0.0195103088665008,0.4721532287136853,21.0,0.0,0.002136
462,2,0,18,30,4,116,0.0232,1.4006664000000002e-05,0.0169211348991394,0.6147316859644675,16.0,0.12,0.002124
463,2,0,18,30,4,117,0.0234,1.4170320000000002e-05,0.0169538699655532,0.6195149998968693,18.0,0.06,0.002136
464,2,0,18,30,4,118,0.0236,1.4295528000000002e-05,0.017147076031208,0.610984112572356,18.0,0.0,0.002136
465,2,0,18,30,4,120,0.024,1.4491368000000002e-05,0.0172026050291061,0.6153621970246631,23.0,0.06,0.002148
466,2,0,18,30,4,121,0.0242,1.4559912000000002e-05,0.0173061340184211,0.6108976985566777,20.0,0.0,0.002148
467,2,0,18,30,4,122,0.0244,1.461168e-05,0.0173189868149757,0.612160147958597,20.0,0.06,0.00216
468,2,0,18,30,4,123,0.0246,1.4657976000000002e-05,0.017259839635849,0.6183158191027938,16.0,0.0,0.00216
469,2,0,18,30,4,125,0.025,1.4713416000000004e-05,0.0173938985495567,0.611124243657331,21.0,0.0,0.00216
470,2,0,18,30,4,126,0.0252,1.4709456000000002e-05,0.0174571634645462,0.606539541192189,19.0,0.0,0.00216
471,2,0,18,30,4,127,0.0254,1.4725656000000002e-05,0.0167051348948478,0.6631084177222611,22.0,0.0,0.00216
472,2,0,18,30,4,128,0.0256,1.4741712000000004e-05,0.0170598110904693,0.6365160380879987,20.0,0.06,0.002172
473,2,0,18,30,4,133,0.0266,1.4600016e-05,0.0211883963284492,0.4086646008866617,18.0,2.34,0.00216
474,2,0,18,30,4,121,0.0242,1.3777848000000002e-05,0.0184574275302886,0.5082166737115676,20.0,0.12,0.0021
475,2,0,18,30,4,124,0.0248,1.4049432000000002e-05,0.0191633686509132,0.4807562312883978,21.0,0.0,0.0021
476,2,0,18,30,4,125,0.025,1.4099616000000002e-05,0.0185429868192672,0.5152971846855704,19.0,0.06,0.002112
477,2,0,18,30,4,127,0.0254,1.4168664000000002e-05,0.0189316041541099,0.4967798079209957,19.0,0.0,0.002112
478,2,0,18,30,7,127,0.0254,1.3152456e-05,0.0178183695259094,0.5205719928110225,20.0,0.0,0.002052
479,2,0,18,30,7,128,0.0256,1.3254192000000002e-05,0.0179255167036056,0.518346004609127,22.0,0.0,0.002052
480,2,0,18,30,7,130,0.026,1.3391568e-05,0.0179272223396301,0.523618865482919,28.0,0.06,0.002064
481,2,0,18,30,7,136,0.0272,1.3528224000000004e-05,0.0183992794504165,0.5021679816764281,25.0,0.0,0.002076
482,2,0,18,30,7,138,0.0276,1.3536144e-05,0.0183355149593353,0.5059628221232312,23.0,0.0,0.002076
484,2,0,18,40,4,109,0.0218,1.605708e-05,0.0191287210135459,0.5514480036609409,19.0,2.94,0.002256
485,2,0,18,40,4,114,0.0228,1.6329816e-05,0.0190320144968032,0.5665283344226738,25.0,0.06,0.00228
486,2,0,18,40,4,116,0.0232,1.6367040000000004e-05,0.0190026907038688,0.5695735438624544,20.0,3.0,0.00228
488,2,0,18,40,7,99,0.0198,1.2314088000000002e-05,0.0206729565124511,0.3620819993998455,24.0,0.0,0.002004
489,2,0,18,40,7,100,0.02,1.2752496e-05,0.0215333382983207,0.3456068432198244,27.0,0.12,0.002028
490,2,0,18,40,7,101,0.0202,1.3127976e-05,0.0220916612849235,0.3380266071587434,25.0,0.18,0.002064
491,2,0,18,40,7,102,0.0204,1.3448664000000002e-05,0.0221794257774353,0.3435487803890691,24.0,0.18,0.0021
492,2,0,18,40,7,104,0.0208,1.3895568000000002e-05,0.0236449244284629,0.3123275592027207,25.0,0.12,0.002136
493,2,0,18,40,7,105,0.021,1.4045256000000002e-05,0.0240270118718147,0.3057313665350361,26.0,0.06,0.002148
494,2,0,18,40,7,106,0.0212,1.4175720000000002e-05,0.0239474829182624,0.3106241703604651,24.0,0.06,0.00216
495,2,0,18,40,7,107,0.0214,1.4266152000000004e-05,0.0242793651123046,0.3041179531482662,23.0,0.0,0.00216
496,2,0,18,40,7,108,0.0216,1.4328792000000002e-05,0.0248265408711433,0.2921373039894722,27.0,0.06,0.002172
497,2,0,18,40,7,109,0.0218,1.4392872000000002e-05,0.0245848352379798,0.2992421200488095,27.0,0.0,0.002172
498,2,0,18,40,7,111,0.0222,1.4448312e-05,0.0247836577219963,0.295594378252751,26.0,0.0,0.002172
499,2,0,18,40,7,112,0.0224,1.4470200000000004e-05,0.0246454811325073,0.2993710467973311,29.0,0.0,0.002172
500,2,0,18,40,7,113,0.0226,1.4478480000000002e-05,0.0247526283345222,0.2969546927795746,25.0,0.0,0.002172
501,3,0,18,30,4,124,0.0248,1.4503680000000002e-05,0.0196620448365211,0.47144464707253,20.0,0.0,0.002148
502,3,0,18,30,7,114,0.0228,1.1233368e-05,0.0173829582767486,0.4671673416980563,20.0,0.24,0.001908
503,3,0,18,30,7,115,0.023,1.1631024000000002e-05,0.017747575577259,0.4640339408643459,19.0,0.18,0.001944
504,3,0,18,30,7,116,0.0232,1.1968416e-05,0.0180455167093277,0.4618573889914822,20.0,0.12,0.001968
505,3,0,18,30,7,119,0.0238,1.2731904000000002e-05,0.0176299877414703,0.5147533701841075,22.0,0.0,0.002016
506,3,0,18,30,7,121,0.0242,1.3081176000000002e-05,0.0179476041326522,0.5103212927538102,18.0,0.12,0.002052
507,3,0,18,30,7,122,0.0244,1.3210632e-05,0.0178557218885421,0.5206892757928241,18.0,0.0,0.002052
508,3,0,18,40,4,106,0.0212,1.5482304000000003e-05,0.0209949833121299,0.4413817651946628,25.0,-0.18,0.002232
509,3,0,18,40,4,107,0.0214,1.5593184e-05,0.0210628655776977,0.441682055646363,24.0,0.0,0.002232
510,3,0,18,40,4,113,0.0226,1.5939144e-05,0.0221433651094436,0.4084958194882355,24.0,-0.72,0.002256
511,3,0,18,40,7,345,0.069,1.3847040000000004e-05,0.0197011028323173,0.4483175446287577,27.0,0.12,0.002112
512,3,0,18,40,7,348,0.0696,1.422756e-05,0.0200657201199531,0.4440488903443951,22.0,0.06,0.002136
513,3,0,18,40,7,350,0.07,1.4336064e-05,0.0205784551992416,0.4254164271069063,28.0,0.0,0.002136
514,3,0,18,40,7,355,0.071,1.4387544000000004e-05,0.0206866015176773,0.42249174838471,23.0,0.0,0.002148
515,3,0,18,40,7,356,0.0712,1.43676e-05,0.0214509833521842,0.3923735112622978,22.0,-0.06,0.002136
516,3,0,18,40,7,360,0.072,1.4345712000000002e-05,0.0214815132036209,0.3906629546447777,26.0,0.0,0.002136
517,3,0,18,40,7,364,0.0728,1.4273352000000002e-05,0.0211391902713775,0.4013831571147775,24.0,0.0,0.002136
518,4,0,18,30,4,127,0.0254,1.3903272e-05,0.0200410136375427,0.4349982563822113,24.0,0.0,0.002112
519,4,0,18,30,4,135,0.027,1.4498568e-05,0.0229363642601966,0.3463265762125525,20.0,-0.36,0.002088
520,4,0,18,30,7,131,0.0262,1.3161312000000002e-05,0.0202308084411621,0.4040941588180076,22.0,0.0,0.002052
521,4,0,18,30,7,137,0.0274,1.3246992000000002e-05,0.0207505729451179,0.3866045428674053,15.0,0.12,0.002064
522,4,0,18,30,7,138,0.0276,1.3242600000000004e-05,0.0199745443739891,0.4170896007597047,18.0,0.0,0.002064
523,4,0,18,40,4,92,0.0184,1.4042376000000002e-05,0.022893188498497,0.3366959505891133,23.0,0.0,0.002136
524,4,0,18,40,4,93,0.0186,1.4336136000000002e-05,0.023893952117443,0.3155484114762464,22.0,0.06,0.002148
525,4,0,18,40,4,98,0.0196,1.5298128000000002e-05,0.023287629222393,0.3544847845205541,22.0,0.12,0.00222
526,4,0,18,40,7,113,0.0226,1.4623704e-05,0.0207956612634658,0.4249342946147315,22.0,0.0,0.00216
527,4,0,18,40,7,117,0.0234,1.4836104000000004e-05,0.0209794257817268,0.4235869178256182,24.0,0.06,0.002172
528,4,0,18,40,7,119,0.0238,1.4893632000000002e-05,0.0214335131850242,0.4074025640602025,25.0,0.0,0.002172
529,4,0,18,40,7,129,0.0258,1.4928192000000002e-05,0.0215617487354278,0.4035051802234922,24.0,0.12,0.002196
530,5,0,18,30,4,129,0.0258,1.3293288000000002e-05,0.0207719538888931,0.3871574120907433,17.0,0.06,0.002064
531,5,0,18,30,4,132,0.0264,1.3569912e-05,0.020855600628376,0.3920500303129385,22.0,-0.12,0.002076
532,5,0,18,30,4,134,0.0268,1.3687992000000002e-05,0.0212670118989944,0.3803090486089657,20.0,0.0,0.002076
533,5,0,18,30,4,135,0.027,1.3561344000000002e-05,0.0221901590709686,0.3460921633261269,18.0,0.0,0.00204
534,5,0,18,30,4,136,0.0272,1.3577616000000002e-05,0.0220849244484901,0.3498175147855521,19.0,0.0,0.00204
535,5,0,18,30,4,138,0.0276,1.3556736000000002e-05,0.0231501590480804,0.3178754914700316,17.0,6.12,0.002028
536,5,0,18,30,4,139,0.0278,1.3544136e-05,0.0231150118803977,0.3185465662717213,18.0,-0.06,0.002016
537,5,0,18,30,8,114,0.0228,1.4539248000000004e-05,0.0164786942124366,0.6728313500792289,15.0,0.06,0.002148
538,5,0,18,30,8,115,0.023,1.4664672000000002e-05,0.0158197539682388,0.7363474170597958,15.0,0.06,0.00216
539,5,0,18,30,7,121,0.0242,1.2225456e-05,0.0205626907110214,0.3633415332450561,18.0,0.12,0.002004
540,5,0,18,30,7,123,0.0246,1.241208e-05,0.0210560430765151,0.3518041103471608,24.0,0.0,0.002004
541,5,0,18,30,7,128,0.0256,1.2633912000000002e-05,0.021417249147892,0.3461149303222597,19.0,0.0,0.002028
542,5,0,18,30,7,130,0.026,1.2658896000000002e-05,0.0225086889238357,0.3139823948436934,22.0,0.0,0.002016
543,5,0,18,30,7,135,0.027,1.2685104000000004e-05,0.0236915114336013,0.2840000131256854,26.0,0.24,0.002016
544,5,0,18,40,4,108,0.0216,1.4821704000000002e-05,0.0225513651423454,0.3662370911882538,20.0,-0.12,0.002172
545,5,0,18,40,4,110,0.022,1.4977512e-05,0.0250445391025543,0.3000706042283073,22.0,-0.42,0.002148
546,5,0,18,40,4,112,0.0224,1.5079392e-05,0.0246740984659194,0.3112512527850598,25.0,4.5,0.002172
547,5,0,18,40,4,120,0.024,7.906752e-06,0.0206596898488998,0.2327878912759183,16.0,-1.5599999999999998,0.001716
548,5,0,18,40,4,126,0.0252,7.765056000000001e-06,0.0189519859242439,0.2716720787280992,12.0,0.06,0.001692
549,5,0,18,40,8,111,0.0222,1.5790896e-05,0.0185439859557151,0.5770460304994746,21.0,0.18,0.002244
550,5,0,18,40,8,112,0.0224,1.5997824000000004e-05,0.0179025158514976,0.6272528521304118,25.0,0.06,0.002256
551,5,0,18,40,7,106,0.0212,1.4604120000000004e-05,0.0211193080244064,0.4114583574471576,21.0,0.0,0.002172
552,5,0,18,40,7,107,0.0214,1.4691384000000004e-05,0.0212972491450309,0.4070291859984145,26.0,0.0,0.002172
553,5,0,18,40,7,109,0.0218,1.4828616000000004e-05,0.0211607781214714,0.4161474290876713,23.0,0.0,0.002184
554,5,0,18,40,7,110,0.022,1.4872680000000004e-05,0.0211707192664146,0.4169921422989346,24.0,0.0,0.002184
555,5,0,18,40,7,111,0.0222,1.4919336e-05,0.0212667192821502,0.4145322865032745,22.0,0.06,0.002196
556,5,0,18,40,7,112,0.0224,1.4954184000000005e-05,0.0211525426568985,0.4199981959672517,25.0,0.0,0.002196
557,5,0,18,40,7,123,0.0246,1.4880744000000002e-05,0.021638366010189,0.3993793302125457,23.0,0.06,0.002184
558,5,0,18,40,7,124,0.0248,1.4837040000000002e-05,0.0210608673248291,0.4203437816201341,26.0,-0.06,0.002172
559,6,0,18,40,9,91,0.0182,7.822728e-06,0.0166413704109191,0.3549685847597175,14.0,0.0,0.001608
560,6,0,18,40,9,102,0.0204,1.3789224000000002e-05,0.0247048352437019,0.2839133190190138,21.0,-0.12,0.00216
561,6,0,18,40,9,119,0.0238,3.933864e-06,0.0101927280306816,0.4758261798638485,10.0,0.66,0.001128
562,6,0,18,40,9,120,0.024,4.679928000000001e-06,0.0116635505347251,0.4323022389876604,10.0,0.5399999999999999,0.001236
563,6,0,18,40,9,121,0.0242,5.360256000000001e-06,0.0117004033398628,0.4920324313429207,11.0,0.42,0.00132
564,6,0,18,40,9,123,0.0246,6.5510640000000005e-06,0.012788431900978,0.5033697532863891,13.0,6.6,0.001452
565,6,0,18,40,9,125,0.025,7.5350880000000014e-06,0.013428695956707,0.5250860866427183,15.0,0.24,0.00156
566,6,0,18,40,9,126,0.0252,7.95492e-06,0.0137096665377616,0.5318533479952475,19.0,0.18,0.001596
567,6,0,18,40,9,127,0.0254,8.322984000000001e-06,0.0140912544150352,0.5267318886749391,14.0,0.18,0.001632
568,6,0,18,40,9,128,0.0256,8.663328e-06,0.0142985193386077,0.5324912641062056,15.0,0.18,0.001668
569,6,0,18,40,9,129,0.0258,8.959896000000001e-06,0.014764960032463,0.5164737834380466,16.0,0.18,0.001704
570,6,0,18,40,9,130,0.026,9.222264e-06,0.0149710188932418,0.5170644713868606,18.0,0.12,0.001728
571,6,0,18,40,9,131,0.0262,9.455328e-06,0.015331518462181,0.5054941364019323,16.0,0.12,0.001752
572,6,0,18,40,9,132,0.0264,9.64836e-06,0.0153361357784271,0.5155033284177009,18.0,0.06,0.001764
573,6,0,18,40,9,134,0.0268,9.974952e-06,0.0161620769047737,0.479873028209743,20.0,0.12,0.0018
574,6,0,18,40,9,135,0.027,1.012356e-05,0.0163153115272522,0.4779168951330679,19.0,0.06,0.001812
575,6,0,18,40,9,136,0.0272,1.0249416e-05,0.0161473115401268,0.4939790556835955,16.0,0.06,0.001824
576,6,0,18,40,9,140,0.028,1.0551024000000002e-05,0.0169761643280982,0.4600715031693662,17.0,0.0,0.001848
577,6,0,20,20,9,118,0.0236,5.246568000000001e-06,0.0104882570343017,0.5993472625338095,11.0,0.3,0.001296
578,6,0,20,20,9,119,0.0238,5.721984000000001e-06,0.0109687565917968,0.5976428179464556,13.0,0.3,0.001356
